,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
0,"['person', 'person', 1.0]","['person', 'person', 0.08146486316122256]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.013331078974692843]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
1,"['person', 'person', 0.08146486316122256]","['person', 'person', 1.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0019980715559514664]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
2,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 1.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
3,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 1.0]","['person', 'person', 0.15485704137808579]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
4,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.15485704137808579]","['person', 'person', 1.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
5,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 1.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
6,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 1.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
7,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 1.0]","['person', 'person', 0.2968117408906884]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
8,"['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.2968117408906884]","['person', 'person', 1.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]","['person', 'person', 0.0]"
